"","team_id","team_name","team_minutes","team_fgm","team_fga","team_fgpct","team_three_fgm","team_three_fga","team_three_fgpct","team_ft","team_fta","team_ftpct","team_pts","team_ptsavg","team_offreb","team_defreb","team_totreb","team_rebavg","team_ast","team_to","team_stl","team_blk","team_fouls","team_dbldbl","team_trpdbl","opp_team_minutes","opp_team_fgm","opp_team_fga","opp_team_fgpct","opp_team_three_fgm","opp_team_three_fga","opp_team_three_fgpct","opp_team_ft","opp_team_fta","opp_team_ftpct","opp_team_pts","opp_team_ptsavg","opp_team_offreb","opp_team_defreb","opp_team_totreb","opp_team_rebavg","opp_team_ast","opp_team_to","opp_team_stl","opp_team_blk","opp_team_fouls","opp_team_dbldbl","opp_team_trpdbl","team_ast_to","team_home_avg_ptsdiff","team_away_avg_ptsdiff","team_avg_ptsdiff","team_home_wins","team_home_losses","team_away_wins","team_away_losses","team_wins","team_losses","winpct","C_points","F_points","G_points","Jr","C_avg_height","F_avg_height","G_avg_height","opp_home_avg_ptsdiff","opp_home_wins","opp_home_losses","opp_away_avg_ptsdiff","opp_away_wins","opp_away_losses","opp_avg_ptsdiff","opp_wins","opp_losses"
"28",782,"Wichita St.",6625,828,2037,40.65,247,797,30.99,430,592,72.64,2333,70.7,412,835,1247,37.79,452,393,158,111,638,23,33,795000,774,1839,42.09,231,684,33.77,504,733,68.76,2283,69.18,319,843,1162,35.21,381,415,161,130,563,23,0,1.1501272264631,5.94444444444444,-3.8,1.07222222222222,13,5,6,9,19,14,0.575757575757576,532,647,1154,0,82,78.6666666666667,74,-5.32352941176471,13,5,3.60714285714286,6,9,-0.710144927536232,19,14
"29",576,"Rider",6225,847,1893,44.74,222,651,34.1,465,755,61.59,2381,76.81,369,776,1145,36.94,450,416,282,101,592,22,31,747000,814,1774,45.89,276,770,35.84,429,638,67.24,2333,75.26,293,833,1126,36.32,470,528,188,113,644,22,0,1.08173076923077,8.90909090909091,-2.72222222222222,3.09343434343434,9,2,6,12,15,14,0.517241379310345,0,1183,1198,0,0,79.5,75.5714285714286,NA,9,2,NA,6,12,NA,15,14
"30",108,"UC Davis",6299.98333333333,735,1673,43.93,203,619,32.79,365,515,70.87,2038,65.74,222,706,928,29.94,375,412,196,71,597,8,31,755939,746,1635,45.63,210,616,34.09,426,622,68.49,2128,68.65,275,794,1069,34.48,390,453,198,99,571,8,0,0.910194174757282,1.35714285714286,-5.8,-2.22142857142857,8,6,3,12,11,18,0.379310344827586,235,306,1497,0,83,80.25,74.25,-1.35714285714286,8,6,NA,3,12,NA,11,18
"31",574,"Rice",6524,795,1867,42.58,277,797,34.76,500,729,68.59,2367,73.97,318,906,1224,38.25,425,439,171,104,568,6,32,782905,891,1987,44.84,270,782,34.53,429,596,71.98,2481,77.53,288,874,1162,36.31,463,363,200,108,627,6,0,0.968109339407745,2.13333333333333,-8.93333333333333,-3.4,8,7,4,11,12,18,0.4,0,939,1428,0,0,79.8,76.5,-1.67857142857143,8,7,NA,4,11,NA,12,18
"32",572,"Rhode Island",6671.2,821,1914,42.89,172,615,27.97,479,704,68.04,2293,69.48,378,816,1194,36.18,401,405,235,129,586,19,33,800939,774,1818,42.57,221,685,32.26,470,649,72.42,2239,67.85,317,823,1140,34.55,407,461,191,115,610,19,0,0.990123456790123,6.6875,-3.11764705882353,1.78492647058824,11,5,7,10,18,15,0.545454545454545,2,821,1470,0,82,79.6,73,-6.6875,11,5,2.40625,7,10,-2.97333333333333,18,15
"33",102,"Sacramento St.",6250,806,1800,44.78,175,527,33.21,410,592,69.26,2197,70.87,308,743,1051,33.9,431,404,239,104,566,3,31,750000,742,1676,44.27,228,635,35.91,443,595,74.45,2155,69.52,271,782,1053,33.97,408,474,205,115,598,3,0,1.06683168316832,7.66666666666667,-4.5625,1.55208333333333,10,5,5,11,15,16,0.483870967741935,452,686,1059,0,79,77.5,73,-5.60714285714286,10,5,4.39285714285714,5,11,-1.96296296296296,15,16
"34",101,"CSUN",6674.98333333333,936,2025,46.22,227,620,36.61,418,656,63.72,2517,76.27,347,833,1180,35.76,491,405,209,151,616,5,33,801000,924,2069,44.66,283,739,38.29,478,648,73.77,2609,79.06,396,877,1273,38.58,482,404,200,103,611,5,0,1.21234567901235,0.235294117647059,-6,-2.88235294117647,8,9,5,11,13,20,0.393939393939394,173,916,1428,0,81.6666666666667,80,74.1666666666667,-0.235294117647059,8,9,6.1,5,11,3.52777777777778,13,20
"35",107,"California",6225,739,1735,42.59,207,592,34.97,436,603,72.31,2121,68.42,249,652,901,29.06,335,354,227,99,574,24,31,747000,836,1708,48.95,272,714,38.1,443,617,71.8,2387,77,299,820,1119,36.1,462,436,154,100,548,24,0,0.946327683615819,-5.84210526315789,-12.9166666666667,-9.37938596491228,7,12,1,11,8,23,0.258064516129032,209,787,1125,0,87,79.1428571428571,74.5,5.84210526315789,7,12,12.9166666666667,1,11,7.8695652173913,8,23
"36",579,"Robert Morris",6674.55,799,1846,43.28,257,725,35.45,425,609,69.79,2280,69.09,347,755,1102,33.39,454,489,238,85,658,28,33,801000,759,1718,44.18,213,639,33.33,506,687,73.65,2237,67.79,293,795,1088,32.97,365,514,213,97,605,28,0,0.928425357873211,11.8,-7.44444444444444,2.17777777777778,12,3,5,13,17,16,0.515151515151515,0,1062,1218,0,0,79.1666666666667,73.6666666666667,-12.3214285714286,12,3,7.67647058823529,5,13,-1.20454545454545,17,16
"37",735,"Valparaiso",6676.41666666667,802,1783,44.98,185,585,31.62,416,595,69.92,2205,66.82,294,819,1113,33.73,431,436,202,101,546,20,33,800939,788,1822,43.25,214,645,33.18,397,564,70.39,2187,66.27,296,787,1083,32.82,400,420,226,95,555,20,0,0.988532110091743,5.1875,-3.25,0.96875,8,8,7,9,15,17,0.46875,501,437,1267,0,85,78.3333333333333,74.7142857142857,-5.1875,8,8,3.63333333333333,7,9,-2.02272727272727,15,17
"38",736,"Vanderbilt",6425,736,1750,42.06,230,739,31.12,478,710,67.32,2180,68.12,325,810,1135,35.47,371,454,154,126,569,1,32,771000,816,1884,43.31,234,671,34.87,449,627,71.61,2315,72.34,335,796,1131,35.34,385,362,209,114,598,1,0,0.817180616740088,2.82352941176471,-11.9230769230769,-4.54977375565611,8,9,1,12,9,21,0.3,0,1570,610,0,0,80.1428571428571,74.2,NA,8,9,11.9166666666667,1,12,NA,9,21
"39",731,"Utah St.",6849.86666666667,940,1985,47.36,267,752,35.51,543,727,74.69,2692,79.18,368,1000,1368,40.24,585,426,212,143,631,7,34,821816,765,1958,39.07,272,783,34.74,469,661,70.95,2271,66.79,289,777,1066,31.35,389,421,205,114,668,7,0,1.37323943661972,16.65,4.84615384615385,10.7480769230769,18,2,9,4,27,6,0.818181818181818,403,620,1667,0,83,79.5,75.125,-17.1944444444444,18,2,-4.84615384615385,9,4,-13.4855072463768,27,6
"40",428,"Minnesota",6825,840,1922,43.7,178,554,32.13,549,808,67.95,2407,70.79,389,870,1259,37.03,506,408,163,136,550,31,34,818939,868,1999,43.42,228,673,33.88,388,566,68.55,2352,69.18,340,831,1171,34.44,436,386,203,153,653,31,0,1.24019607843137,7.94736842105263,-7.85714285714286,0.0451127819548875,16,3,4,10,20,13,0.606060606060606,436,629,1342,0,83,79,75.2857142857143,-8.22222222222222,16,3,NA,4,10,NA,20,13
"41",732,"Utah",6224.23333333333,805,1735,46.4,298,806,36.97,435,616,70.62,2343,75.58,321,775,1096,35.35,440,409,144,80,549,25,31,746939,827,1805,45.82,234,657,35.62,423,586,72.18,2311,74.55,288,713,1001,32.29,395,310,183,123,579,25,0,1.07579462102689,2.15,-1,0.575,11,9,6,5,17,14,0.548387096774194,125,1318,900,0,84,80.3333333333333,75.5,-2.73684210526316,11,9,1,6,5,-1.1304347826087,17,14
"42",739,"Villanova",6874.98333333333,840,1912,43.93,361,1023,35.29,491,675,72.74,2532,74.47,357,847,1204,35.41,485,384,184,103,558,27,34,824939,825,1903,43.35,250,747,33.47,381,545,69.91,2281,67.09,318,801,1119,32.91,464,409,182,78,630,27,0,1.26302083333333,9.55555555555556,6.78571428571429,8.17063492063492,16,2,9,5,25,7,0.78125,0,1308,1224,0,0,80,74.1666666666667,-9.03333333333333,16,2,NA,9,5,NA,25,7
"43",738,"Vermont",6650,841,1834,45.86,257,729,35.25,500,665,75.19,2439,73.91,307,854,1161,35.18,390,361,186,133,542,3,33,798000,747,1779,41.99,237,681,34.8,336,464,72.41,2067,62.64,239,772,1011,30.64,347,433,178,90,641,3,0,1.0803324099723,15.8235294117647,5.33333333333333,10.578431372549,15,2,11,4,26,6,0.8125,4,1109,1326,0,84,78.5,75.2857142857143,NA,15,2,-5.33333333333333,11,4,NA,26,6
"44",331,"Kent St.",6450,850,1967,43.21,249,743,33.51,455,631,72.11,2404,75.12,401,752,1153,36.03,418,367,219,115,587,25,32,774000,830,1824,45.5,233,694,33.57,437,635,68.82,2330,72.81,328,779,1107,34.59,424,441,186,104,553,25,0,1.13896457765668,6.66666666666667,-3.28571428571429,1.69047619047619,14,4,8,6,22,10,0.6875,0,600,1804,0,0,80.3333333333333,74.7777777777778,-6.66666666666667,14,4,3.28571428571429,8,6,-4.10416666666667,22,10
"45",334,"Kentucky",6624.98333333333,878,1835,47.85,199,547,36.38,577,780,73.97,2532,76.73,383,885,1268,38.42,457,417,199,167,538,2,33,795000,769,1907,40.33,256,731,35.02,365,517,70.6,2159,65.42,308,664,972,29.45,371,414,187,99,648,2,0,1.09592326139089,13.1363636363636,7.63636363636364,10.3863636363636,18,4,9,2,27,6,0.818181818181818,0,1062,1470,0,0,81.25,75.7142857142857,-13.452380952381,18,4,-7.63636363636364,9,2,-11.9230769230769,27,6
"46",698,"TCU",6699.98333333333,886,1936,45.76,254,722,35.18,419,611,68.58,2445,74.09,353,843,1196,36.24,535,454,233,145,532,2,33,804000,845,1967,42.96,215,706,30.45,412,562,73.31,2317,70.21,342,778,1120,33.94,494,438,202,130,530,2,0,1.1784140969163,7.28571428571429,-2.08333333333333,2.60119047619048,16,5,4,8,20,13,0.606060606060606,250,823,1372,0,82.5,80.5,73.8333333333333,-7.02631578947368,16,5,1.40909090909091,4,8,-7.02380952380952,20,13
"47",699,"Texas Southern",6825,943,2096,44.99,248,771,32.17,585,879,66.55,2719,79.97,423,909,1332,39.18,517,519,271,99,609,1,34,818880,961,2130,45.12,269,750,35.87,454,698,65.04,2645,77.79,402,888,1290,37.94,515,522,246,117,718,1,0,0.996146435452794,12.75,-4.7,4.025,10,2,9,11,19,13,0.59375,281,809,1544,0,86,78.5,73.875,NA,10,2,4.63157894736842,9,11,NA,19,13
"48",692,"Tennessee Tech",6250.98333333333,742,1784,41.59,213,620,34.35,407,645,63.1,2104,67.87,334,788,1122,36.19,389,517,226,134,557,5,31,749699,840,1904,44.12,235,697,33.72,435,610,71.31,2350,75.81,368,832,1200,38.71,503,450,261,106,572,5,0,0.752417794970986,1,-16.1875,-7.59375,5,9,3,13,8,22,0.266666666666667,302,506,1296,0,80,80.3333333333333,74.7777777777778,2.57692307692308,5,9,16.1875,3,13,11.1590909090909,8,22
"49",693,"Chattanooga",6420.15,833,1881,44.28,290,795,36.48,312,457,68.27,2268,70.88,283,813,1096,34.25,418,410,139,79,553,19,32,770939,864,1899,45.5,240,672,35.71,408,582,70.1,2376,74.25,308,852,1160,36.25,400,359,211,92,525,19,0,1.01951219512195,2.8,-9.93333333333333,-3.56666666666667,8,7,3,12,11,19,0.366666666666667,279,699,1290,0,83,78.75,73.3333333333333,1.7948717948718,8,7,NA,3,12,NA,11,19
"50",690,"Temple",6499.98333333333,845,1927,43.85,240,726,33.06,465,636,73.11,2395,74.84,311,786,1097,34.28,463,357,277,72,559,25,32,780000,813,1844,44.09,230,704,32.67,421,622,67.68,2277,71.16,331,858,1189,37.16,406,476,176,81,538,25,0,1.296918767507,5.70588235294118,1.4,3.55294117647059,14,3,9,6,23,9,0.71875,246,960,1189,0,82.5,79.4,74,-5.70588235294118,14,3,-1.4,9,6,-4.16666666666667,23,9
"51",691,"Tennessee St.",6051,751,1739,43.19,240,716,33.52,440,628,70.06,2182,72.73,319,713,1032,34.4,342,497,219,78,735,3,30,726419,752,1615,46.56,215,573,37.52,613,859,71.36,2332,77.73,273,761,1034,34.47,344,453,193,110,567,3,0,0.688128772635815,6.66666666666667,-13.5882352941176,-3.46078431372549,5,7,3,14,8,21,0.275862068965517,0,543,1639,0,0,79.4,74.3333333333333,NA,5,7,13.5882352941176,3,14,NA,8,21
"52",697,"Texas A&M",6400,806,1843,43.73,204,663,30.77,437,631,69.26,2253,70.41,372,821,1193,37.28,376,445,215,143,521,1,32,768000,828,1960,42.24,278,839,33.13,363,529,68.62,2297,71.78,395,765,1160,36.25,483,410,229,149,562,1,0,0.844943820224719,2.21052631578947,-6.61538461538461,-2.20242914979757,10,9,4,9,14,18,0.4375,0,624,1629,0,82,80.8,73.5555555555556,-1.66666666666667,10,9,5.625,4,9,0.52,14,18
"53",694,"Tennessee",6874.98333333333,1014,2039,49.73,233,644,36.18,520,682,76.25,2781,81.79,349,928,1277,37.56,620,380,203,184,594,1,34,824939,806,2021,39.88,274,812,33.74,448,684,65.5,2334,68.65,402,760,1162,34.18,421,439,217,86,638,1,0,1.63157894736842,18.3,3.75,11.025,19,1,8,4,27,5,0.84375,0,1031,1750,0,0,80.6,76,-18.6315789473684,19,1,-4.68181818181818,8,4,-14.5576923076923,27,5
"54",695,"UT Martin",6249.98333333333,854,1915,44.6,250,726,34.44,398,528,75.38,2356,76,357,705,1062,34.26,441,418,223,88,490,19,31,749939,916,1896,48.31,300,786,38.17,354,508,69.69,2486,80.19,361,764,1125,36.29,542,431,216,99,510,19,0,1.05502392344498,4.64285714285714,-11.9333333333333,-3.6452380952381,10,4,2,13,12,17,0.413793103448276,275,602,1479,0,81,80,74,-2.61538461538462,10,4,NA,2,13,NA,12,17
"55",629,"San Francisco",6250.98333333333,864,1851,46.68,258,727,35.49,372,568,65.49,2358,76.06,325,813,1138,36.71,439,321,188,105,543,4,31,749640,764,1765,43.29,187,586,31.91,386,535,72.15,2101,67.77,263,777,1040,33.55,332,365,150,119,544,4,0,1.36760124610592,12.8888888888889,1.58333333333333,7.23611111111111,14,4,6,6,20,10,0.666666666666667,263,669,1426,0,84,80,73.6666666666667,NA,14,4,-1.58333333333333,6,6,NA,20,10
"56",627,"San Diego",7097.98333333333,892,1942,45.93,274,784,34.95,473,634,74.61,2531,72.31,276,925,1201,34.31,503,443,197,109,650,5,35,851939,833,1905,43.73,206,621,33.17,509,705,72.2,2381,68.03,258,861,1119,31.97,368,428,226,110,658,5,0,1.13544018058691,7.61111111111111,0.764705882352941,4.18790849673203,13,5,8,9,21,14,0.6,51,1112,1368,0,83,80.75,74.3333333333333,-7.14705882352941,13,5,-1.28571428571429,8,9,-6.17361111111111,21,14
"57",626,"San Diego St.",6798.98333333333,845,1940,43.56,261,721,36.2,486,679,71.58,2437,71.68,346,882,1228,36.12,487,424,197,113,639,8,34,815819,792,1934,40.95,263,812,32.39,444,639,69.48,2291,67.38,340,831,1171,34.44,429,445,199,91,650,8,0,1.14858490566038,12.3,-7.14285714285714,2.57857142857143,16,4,5,9,21,13,0.617647058823529,0,1303,1134,0,0,80.5714285714286,74,-12.2894736842105,16,4,6.58333333333333,5,9,-5.93478260869565,21,13
"58",625,"Samford",6775,921,1951,47.21,254,687,36.97,487,666,73.12,2583,78.27,322,903,1225,37.12,461,463,238,127,560,5,33,812160,872,2088,41.76,326,923,35.32,417,594,70.2,2487,75.36,410,801,1211,36.7,471,441,223,100,611,5,0,0.995680345572354,8,-1.8,3.1,11,5,5,10,16,15,0.516129032258065,445,452,1686,0,84,79.5,74.6666666666667,NA,11,5,1.39285714285714,5,10,NA,16,15
"59",624,"Sam Houston St.",6525.98333333333,858,1946,44.09,302,819,36.87,389,514,75.68,2407,75.22,359,799,1158,36.19,531,399,236,91,634,3,32,783000,742,1716,43.24,236,696,33.91,505,705,71.63,2225,69.53,298,795,1093,34.16,410,486,183,92,558,3,0,1.33082706766917,12.75,-1.375,5.6875,13,3,8,8,21,11,0.65625,0,900,1507,0,0,79.4,73,-12.75,13,3,1.375,8,8,-5.36,21,11
"60",229,"Fla. Atlantic",6475,788,1913,41.19,279,865,32.25,401,535,74.95,2256,70.5,361,904,1265,39.53,407,472,178,93,562,5,32,776939,765,1874,40.82,246,771,31.91,399,580,68.79,2175,67.97,309,831,1140,35.62,380,429,243,74,541,5,0,0.86228813559322,8.73333333333333,-2.1875,3.27291666666667,10,5,7,9,17,14,0.548387096774194,151,1100,1005,0,82,80.1428571428571,74,-10.1538461538462,10,5,NA,7,9,NA,17,14
"61",228,"Florida A&M",6221.06666666667,719,1640,43.84,180,489,36.81,309,503,61.43,1927,62.16,288,707,995,32.1,355,498,226,111,580,8,31,746880,704,1645,42.8,185,612,30.23,464,661,70.2,2057,66.35,335,749,1084,34.97,353,459,212,88,524,8,0,0.71285140562249,3.81818181818182,-8.6,-2.39090909090909,6,5,6,14,12,19,0.387096774193548,169,455,1300,0,84,79.75,74.5,-3.81818181818182,6,5,8.6,6,14,4.82692307692308,12,19
"62",222,"Fairleigh Dickinson",6705.86666666667,876,1834,47.76,254,630,40.32,483,660,73.18,2489,75.42,308,777,1085,32.88,466,445,253,120,554,19,33,803939,846,1913,44.22,253,740,34.19,407,585,69.57,2352,71.27,374,738,1112,33.7,434,486,200,109,593,19,0,1.04719101123596,8.58823529411765,-0.5625,4.01286764705882,13,4,7,9,20,13,0.606060606060606,18,1012,1462,0,83,79.5,74.1428571428571,-7.96666666666667,13,4,1.5,7,9,-3.21428571428571,20,13
"63",220,"Fairfield",6200,761,1755,43.36,259,740,35,291,420,69.29,2072,66.84,277,691,968,31.23,401,436,202,63,612,18,31,744000,748,1625,46.03,212,579,36.61,459,652,70.4,2167,69.9,281,784,1065,34.35,385,452,201,109,494,18,0,0.919724770642202,2,-6.82352941176471,-2.41176470588235,6,7,3,14,9,21,0.3,328,315,1342,0,80,79.5,75,-2,6,7,NA,3,14,NA,9,21
"64",2743,"Incarnate Word",6275,711,1527,46.56,174,508,34.25,448,553,81.01,2044,65.94,208,638,846,27.29,354,504,184,53,593,19,31,753000,828,1683,49.2,241,668,36.08,458,621,73.75,2355,75.97,307,658,965,31.13,441,417,239,89,543,19,0,0.702380952380952,-2.625,-17.1428571428571,-9.88392857142857,6,10,0,14,6,24,0.2,0,967,1077,0,0,78.75,74,2.625,6,10,17.1428571428571,0,14,9.24,6,24
"65",1356,"Seattle U",6449.98333333333,827,1885,43.87,232,624,37.18,466,649,71.8,2352,73.5,321,845,1166,36.44,372,391,139,116,640,29,32,773903,748,1842,40.61,202,605,33.39,512,706,72.52,2210,69.06,305,777,1082,33.81,304,368,185,92,630,29,0,0.951406649616368,10.3684210526316,-4.23076923076923,3.06882591093117,14,5,4,9,18,14,0.5625,0,482,1870,0,0,79.75,76.1818181818182,-10.3684210526316,14,5,3.625,4,9,-7.57246376811594,18,14
"66",153,"Colgate",6875,930,1939,47.96,305,786,38.8,413,557,74.15,2578,75.82,323,886,1209,35.56,531,443,210,120,532,17,34,824934,854,1969,43.37,268,798,33.58,405,569,71.18,2381,70.03,320,754,1074,31.59,441,414,243,107,569,17,0,1.19864559819413,11.625,1.29411764705882,6.45955882352941,15,1,9,8,24,9,0.727272727272727,465,1019,1094,0,80.5,80,74.6,-11.9615384615385,15,1,NA,9,8,NA,24,9
"67",157,"Colorado",6624.96666666667,852,1867,45.63,212,654,32.42,523,700,74.71,2439,73.91,339,903,1242,37.64,440,445,170,100,574,24,33,795000,801,1889,42.4,225,709,31.73,401,599,66.94,2228,67.52,280,746,1026,31.09,346,405,233,111,652,24,0,0.98876404494382,11.7058823529412,0.75,6.22794117647059,14,3,7,9,21,12,0.636363636363636,0,622,1817,0,0,80.3333333333333,74.6363636363636,-11.7058823529412,14,3,-1.26666666666667,7,9,-7.8695652173913,21,12
"68",156,"Colorado St.",6424,866,1818,47.63,259,722,35.87,402,579,69.43,2393,74.78,256,825,1081,33.78,472,372,199,76,523,5,32,770699,864,1898,45.52,278,783,35.5,400,557,71.81,2406,75.19,301,787,1088,34,458,354,186,72,561,5,0,1.26881720430108,3.16666666666667,-5,-0.916666666666667,9,9,3,11,12,20,0.375,514,354,1525,0,83,79.75,74.1111111111111,-3.16666666666667,9,9,5.57692307692308,3,11,0.673913043478261,12,20
"69",158,"Columbia",5801.98333333333,778,1720,45.23,237,655,36.18,266,377,70.56,2059,73.54,255,730,985,35.18,443,366,218,78,539,8,28,696000,696,1587,43.86,231,649,35.59,429,606,70.79,2052,73.29,258,739,997,35.61,335,396,175,89,434,8,0,1.2103825136612,5.71428571428571,-5.21428571428571,0.25,6,8,4,10,10,18,0.357142857142857,0,650,1409,0,0,79.25,73.9,-5.71428571428571,6,8,5.21428571428571,4,10,-1.30952380952381,10,18
"70",508,"Northwestern St.",6249.95,725,1790,40.5,190,646,29.41,411,604,68.05,2051,66.16,354,753,1107,35.71,340,497,192,139,578,5,31,749939,792,1827,43.35,248,684,36.26,448,652,68.71,2280,73.55,385,824,1209,39,444,440,244,118,555,5,0,0.6841046277666,2.4,-16.5625,-7.08125,8,7,3,13,11,20,0.354838709677419,151,636,1264,0,80,78.5,74.1111111111111,-2.4,8,7,16.5625,3,13,8.1,11,20
"71",509,"Northwestern",6450,735,1828,40.21,233,745,31.28,405,551,73.5,2108,65.88,278,813,1091,34.09,451,351,176,134,583,28,32,773939,743,1770,41.98,166,567,29.28,430,602,71.43,2082,65.06,289,874,1163,36.34,420,386,184,104,547,28,0,1.28490028490028,6.89473684210526,-8.07692307692308,-0.591093117408907,11,8,2,11,13,19,0.40625,517,1018,573,0,81,79.3333333333333,75.6,-6.89473684210526,11,8,8.33333333333333,2,11,-2.13888888888889,13,19
"72",504,"UNI",6799.98333333333,769,1847,41.64,276,792,34.85,401,537,74.67,2215,65.15,266,847,1113,32.74,370,393,165,75,554,3,34,815819,793,1803,43.98,233,691,33.72,411,571,71.98,2230,65.59,248,867,1115,32.79,388,412,221,81,546,3,0,0.94147582697201,2.5625,-4.17647058823529,-0.806985294117647,10,6,5,12,15,18,0.454545454545455,68,352,1795,0,84,80.25,75.7142857142857,-2.5625,10,6,NA,5,12,NA,15,18
"73",505,"Northern Ky.",6849.98333333333,956,1986,48.14,301,823,36.57,477,717,66.53,2690,79.12,361,898,1259,37.03,581,424,212,136,647,24,34,821652,806,1934,41.68,238,761,31.27,488,675,72.3,2338,68.76,319,791,1110,32.65,410,456,199,125,621,24,0,1.37028301886792,15.7368421052632,3,9.36842105263158,18,1,7,7,25,8,0.757575757575758,160,1542,988,0,83.5,79.8,74.1428571428571,-15.8529411764706,18,1,NA,7,7,NA,25,8
"74",502,"Northern Colo.",6479,849,1837,46.22,307,849,36.16,445,633,70.3,2450,76.56,310,819,1129,35.28,422,399,176,101,539,3,32,776280,829,1842,45.01,210,572,36.71,361,502,71.91,2229,69.66,271,765,1036,32.38,368,410,204,99,594,3,0,1.05764411027569,10.9333333333333,3.35294117647059,7.14313725490196,10,5,11,6,21,11,0.65625,0,772,1678,0,0,80,73.8571428571429,-12,10,5,-3.35294117647059,11,6,-7.83333333333333,21,11
"75",503,"Northern Ill.",6870.53333333333,940,1995,47.12,229,642,35.67,397,543,73.11,2506,73.71,308,871,1179,34.68,374,405,188,75,653,24,34,824939,813,1877,43.31,301,842,35.75,486,718,67.69,2413,70.97,317,822,1139,33.5,456,435,171,99,558,24,0,0.923456790123457,7.82352941176471,-2.35294117647059,2.73529411764706,11,6,6,11,17,17,0.5,0,1134,1372,0,0,79.3333333333333,73.75,-7.375,11,6,2.53125,6,11,-3.94202898550725,17,17
"76",500,"Northeastern",6725,864,1791,48.24,322,830,38.8,461,614,75.08,2511,76.09,230,818,1048,31.76,473,371,203,71,528,6,33,806939,855,1870,45.72,226,672,33.63,383,524,73.09,2319,70.27,263,781,1044,31.64,391,371,179,69,577,6,0,1.27493261455526,8.23529411764706,3.25,5.74264705882353,14,3,9,7,23,10,0.696969696969697,296,425,1792,0,65,80,75.5,-7.66666666666667,14,3,-4.28571428571429,9,7,-4.59166666666667,23,10
"77",501,"Northern Ariz.",6249.98333333333,785,1819,43.16,259,749,34.58,433,614,70.52,2262,72.97,292,764,1056,34.06,381,372,196,65,538,3,31,750240,866,1837,47.14,287,801,35.83,383,545,70.28,2402,77.48,274,839,1113,35.9,468,363,171,89,544,3,0,1.0241935483871,-3.07692307692308,-5.55555555555556,-4.31623931623932,5,8,5,13,10,21,0.32258064516129,0,838,1416,0,0,80.25,76,2.75,5,8,5.55555555555556,5,13,5.63333333333333,10,21
"78",9,"UAB",6850,879,1938,45.36,227,675,33.63,407,608,66.94,2392,70.35,354,885,1239,36.44,395,388,215,80,560,2,34,822059,786,1903,41.3,282,838,33.65,433,594,72.9,2287,67.26,313,803,1116,32.82,426,412,172,105,544,2,0,1.0180412371134,6.94736842105263,-1.42857142857143,2.7593984962406,13,6,7,7,20,13,0.606060606060606,0,833,1559,0,0,80,74.5555555555556,NA,13,6,1.75,7,7,NA,20,13
"79",740,"VCU",6449.98333333333,801,1811,44.23,229,745,30.74,455,652,69.79,2286,71.44,347,830,1177,36.78,444,448,255,145,634,22,32,774000,678,1765,38.41,163,590,27.63,452,656,68.9,1971,61.59,367,770,1137,35.53,346,521,206,81,626,22,0,0.991071428571429,11.75,7,9.375,17,3,7,4,24,7,0.774193548387097,0,1155,1153,0,0,78.8333333333333,75.125,-11.6052631578947,17,3,NA,7,4,NA,24,7
"80",741,"VMI",6449.98333333333,843,1974,42.71,323,899,35.93,424,581,72.98,2433,76.03,281,829,1110,34.69,442,391,217,61,541,19,32,774000,944,1987,47.51,290,782,37.08,439,618,71.04,2617,81.78,313,930,1243,38.84,492,410,193,119,546,19,0,1.1304347826087,6,-17.5,-5.75,9,7,2,14,11,21,0.34375,223,606,1604,0,80,79,73.4,-5.7,9,7,17.4,2,14,3.57936507936508,11,21
