player_id	player_name	team_id	team_name	jersey	year	pos	height	played	started	minutes	fgm	fga	fgpct	three_fgm	three_fga	three_fgpct	ft	fta	ftpct	pts	ptsavg	offreb	defreb	totreb	rebavg	ast	to	stl	blk	fouls	dbldbl	trpdbl
2083763	Quinerly, Jahvon	739	Villanova	1	Fr	G	6-1	25		25	230:11	28	83	33.73	12	48	25.00	11	15	73.33	79	3.16	2	18	20	0.80	22	19	5		18	0
2083785	Swider, Cole	739	Villanova	10	Fr	F	6-9	20		20	193:11	23	62	37.10	12	44	27.27	10	17	58.82	68	3.40	10	15	25	1.25	12	9	2	1	25	0
2083764	Slater, Brandon	739	Villanova	3	Fr	F	6-7	14		14	47:46	2	8	25.00		5	0.00		2	0.00	4	0.29	6	3	9	0.64	2	5	2	3	8	0
1733749	Delaney, Tim	739	Villanova	34	Sr	F	6-9	7		7	7:22							1	2	50.00	1	0.14	1	3	4	0.57		1		1		0
1956697	Heck, Peyton	739	Villanova	22	Sr	G	5-11	3		3	4:00													1	1	0.33					2	0
1845126	Painter, Dylan	739	Villanova	42	Jr	F	6-10	2		2	11:01	2	3	66.67				1	4	25.00	5	2.50	3	3	6	3.00	1			2	2	0
2083786	Saunders, Tim	739	Villanova	12	Sr	G	6-4	1		1	0:47																					0
2084631	Duncan, Robin	738	Vermont	4	Fr	G	6-5	33	22	33	791:09	48	123	39.02	6	34	17.65	47	62	75.81	149	4.52	35	87	122	3.70	82	46	23	6	58	1
1961546	Smith, Stef	738	Vermont	00	So	G	6-1	33	32	33	913:46	134	330	40.61	59	162	36.42	78	96	81.25	405	12.27	19	118	137	4.15	50	58	31	5	70	0
2084649	Moll, Isaiah	738	Vermont	14	Fr	F	6-6	32	2	32	559:09	72	182	39.56	12	63	19.05	19	34	55.88	175	5.47	22	73	95	2.97	32	44	14	4	34	0
1845908	Shungu, Ben	738	Vermont	24	So	G	6-2	32	6	32	593:41	42	84	50.00	12	24	50.00	32	48	66.67	128	4.00	23	70	93	2.91	38	31	20	6	64	0
1738599	Duncan, Everett	738	Vermont	21	Jr	G	6-6	32	10	32	766:23	61	141	43.26	35	94	37.23	45	51	88.24	202	6.31	16	97	113	3.53	25	17	20	8	58	1
1845916	Lamb, Anthony	738	Vermont	3	Jr	F	6-6	31	31	31	973:15	238	457	52.08	47	127	37.01	139	181	76.80	662	21.35	52	190	242	7.81	69	67	29	60	59	6
1625881	Duncan, Ernie	738	Vermont	20	Sr	G	6-3	31	31	31	916:35	137	289	47.40	74	174	42.53	79	95	83.16	427	13.77	7	46	53	1.71	65	44	20	8	56	0
1845915	Dingba, Samuel	738	Vermont	5	Sr	F	6-5	30	23	30	430:52	32	60	53.33		1	0.00	24	41	58.54	88	2.93	44	58	102	3.40	7	16	16	23	64	1
1961548	Kpedi, Ra	738	Vermont	15	So	F	6-9	27	6	27	242:38	23	40	57.50				21	39	53.85	67	2.48	18	23	41	1.52	5	11	3	3	29	0
2084653	Davis, Ryan	738	Vermont	35	Fr	F	6-8	23	2	23	243:32	31	80	38.75	6	28	21.43	12	13	92.31	80	3.48	24	20	44	1.91	7	10	1	6	37	0
1961507	Patella, Bailey	738	Vermont	12	So	F	6-5	20		20	159:57	15	30	50.00	3	13	23.08	4	5	80.00	37	1.85	8	21	29	1.45	8	1	8	3	7	0
2084633	Garrison, Kevin	738	Vermont	25	Fr	G	6-0	7		7	23:00	4	6	66.67	2	2	100.00				10	1.43					1	2			1	
2084655	Lorenzo, Jake	738	Vermont	44	Fr	C	7-0	4		4	11:00	2	2	100.00							4	1.00		1	1	0.25				1	1	
1961547	Nash, Skyler	738	Vermont	01	Fr	G	6-6	2		2	25:00	2	10	20.00	1	7	14.29				5	2.50	2	2	4	2.00	1	2	1		3	
2086348	Williamson, C.J.	331	Kent St.	1	Jr	G	6-6	32	28	32	669:49	66	190	34.74	30	97	30.93	44	54	81.48	206	6.44	34	80	114	3.56	49	53	25	4	81	0
1734046	Whittington, Philip	331	Kent St.	25	Sr	F	6-9	32	30	32	751:28	150	258	58.14				52	91	57.14	352	11.00	94	167	261	8.16	15	47	6	40	101	9
2086329	Williams, Antonio	331	Kent St.	4	Jr	G	6-0	32	30	32	1020:20	137	285	48.07	17	45	37.78	82	113	72.57	373	11.66	34	92	126	3.94	84	50	56	31	95	1
1854974	Peterson, Mitch	331	Kent St.	13	Jr	G	6-5	31	17	31	573:59	45	113	39.82	21	53	39.62	12	17	70.59	123	3.97	35	59	94	3.03	37	31	18	7	41	0
1965846	Frederick, Akiean	331	Kent St.	3	Sr	F	6-9	30	4	30	567:25	70	124	56.45	3	15	20.00	27	35	77.14	170	5.67	57	61	118	3.93	19	21	20	14	74	0
2086353	Roberts, Anthony	331	Kent St.	15	Fr	G	6-4	30	2	30	514:32	67	157	42.68	18	63	28.57	16	23	69.57	168	5.60	13	36	49	1.63	38	38	22	1	66	0
1721668	Avery, Jalen	331	Kent St.	00	Sr	G	6-0	29	29	29	1018:15	94	276	34.06	64	198	32.32	69	87	79.31	321	11.07	8	55	63	2.17	98	19	15	1	29	0
1965845	Duling, BJ	331	Kent St.	2	So	F	6-7	27	2	27	258:03	30	62	48.39	2	13	15.38	16	39	41.03	78	2.89	17	32	49	1.81	13	11	16	11	49	0
1721673	Walker, Jaylin	331	Kent St.	23	Sr	G	6-1	26	17	26	931:06	175	451	38.80	90	232	38.79	127	158	80.38	567	21.81	44	105	149	5.73	57	69	35	3	33	2
2086337	Gholston, Deandre	331	Kent St.	22	Fr	G	6-5	15		15	62:44	7	17	41.18		4	0.00	5	7	71.43	19	1.27	7	5	12	0.80	2	7	4	1	11	0
1735007	Harris, Kain	331	Kent St.	11	Jr	G	6-4	8	1	8	74:51	9	31	29.03	4	20	20.00	5	7	71.43	27	3.38	6	6	12	1.50	6	3	2	2	7	0
2086333	Norton, Sam	331	Kent St.	14	Fr	G	6-0	3		3	7:22		3	0.00		3	0.00						1	1	2	0.67		1				0
2080954	Montgomery, EJ	334	Kentucky	23	Fr	F	6-10	33	6	33	498:03	56	117	47.86	2	10	20.00	15	25	60.00	129	3.91	55	76	131	3.97	12	25	11	36	71	1
2080952	Herro, Tyler	334	Kentucky	14	Fr	G	6-5	33	33	33	1063:46	167	356	46.91	57	153	37.25	79	84	94.05	470	14.24	11	138	149	4.52	77	54	36	11	41	1
2080951	Quickley, Immanuel	334	Kentucky	5	Fr	G	6-3	33	7	33	615:22	51	128	39.84	27	74	36.49	53	64	82.81	182	5.52	2	57	59	1.79	42	31	14	1	41	0
2080950	Johnson, Keldon	334	Kentucky	3	Fr	G	6-6	33	32	33	1012:36	150	324	46.30	40	103	38.83	103	146	70.55	443	13.42	42	148	190	5.76	53	56	26	5	73	3
2080932	Hagans, Ashton	334	Kentucky	2	Fr	G	6-6	33	26	33	931:34	90	191	47.12	13	44	29.55	61	82	74.39	254	7.70	18	61	79	2.39	148	80	58	4	64	1
1954706	Washington, PJ	334	Kentucky	25	So	F	6-8	33	33	33	961:22	174	338	51.48	31	74	41.89	108	160	67.50	487	14.76	76	173	249	7.55	62	61	27	40	81	8
1954703	Richards, Nick	334	Kentucky	4	So	F	6-11	33	3	33	398:52	45	77	58.44				44	64	68.75	134	4.06	54	61	115	3.48	7	24	4	45	70	0
1626475	Travis, Reid	334	Kentucky	22	Sr	F	6-8	28	24	28	771:21	106	204	51.96	7	25	28.00	93	128	72.66	312	11.14	74	118	192	6.86	24	44	12	23	70	2
1954711	Baker Jr., Jemarl	334	Kentucky	13	So	G	6-4	24		24	200:10	17	51	33.33	11	38	28.95	4	8	50.00	49	2.04	1	11	12	0.50	11	9	2	2	19	0
1735096	David, Jonny	334	Kentucky	10	Sr	G	6-2	9	1	9	12:00												1		1	0.11		1				
1954700	Green, Quade	334	Kentucky	00	So	G	6-0	9		9	159:49	22	49	44.90	11	26	42.31	17	19	89.47	72	8.00	3	9	12	1.33	21	21	9		7	0
2085738	Davis, Kendric	698	TCU	5	Fr	G	5-10	33	2	33	553:36	68	168	40.48	13	41	31.71	53	72	73.61	202	6.12	10	45	55	1.67	66	53	30	1	47	0
2085717	Samuel, Kevin	698	TCU	21	Fr	C	6-11	33	33	33	808:36	110	163	67.48		1	0.00	28	66	42.42	248	7.52	87	143	230	6.97	18	48	16	67	94	4
1855175	Robinson, Alex	698	TCU	25	Sr	G	6-1	33	33	33	1152:00	150	354	42.37	36	110	32.73	82	126	65.08	418	12.67	14	108	122	3.70	230	118	48	11	74	8
1855171	Bane, Desmond	698	TCU	1	Jr	G	6-5	33	33	33	1170:12	193	385	50.13	58	140	41.43	59	66	89.39	503	15.24	45	136	181	5.48	80	44	41	17	75	1
1735842	Miller, JD	698	TCU	15	Sr	F	6-8	33	33	33	1017:07	119	256	46.48	25	87	28.74	90	136	66.18	353	10.70	77	140	217	6.58	54	43	24	15	56	3
1963626	Nembhard, RJ	698	TCU	22	Fr	G	6-4	32	8	32	544:46	44	129	34.11	21	68	30.88	27	42	64.29	136	4.25	5	64	69	2.16	27	41	17	14	39	0
1855174	Noi, Kouat	698	TCU	12	So	F	6-7	27	15	27	794:13	136	304	44.74	63	171	36.84	45	58	77.59	380	14.07	45	89	134	4.96	30	42	34	9	58	3
2085716	Mayen, Lat	698	TCU	11	Fr	F	6-9	17		17	134:00	11	26	42.31	7	20	35.00	7	9	77.78	36	2.12	5	16	21	1.24	4	11	4	4	14	
2085737	Archie, Kaden	698	TCU	00	Fr	F	6-6	10		10	101:10	6	25	24.00	1	11	9.09	8	13	61.54	21	2.10	3	12	15	1.50		5	10	2	12	0
2085720	Alok, Yuat	698	TCU	35	Jr	F	6-11	10		10	131:19	13	30	43.33				7	9	77.78	33	3.30	4	21	25	2.50	2	14		3	29	0
2085719	Ascieris, Owen	698	TCU	31	So	G	6-1	9		9	18:00		4	0.00		4	0.00	4	4	100.00	4	0.44		3	3	0.33		4				
1855170	Fisher, Jaylen	698	TCU	10	Jr	G	6-2	9	8	9	216:46	35	85	41.18	30	68	44.12	9	10	90.00	109	12.11	4	18	22	2.44	24	6	9	2	23	0
2085740	Barlow, Russell	698	TCU	34	Fr	C	6-10	8		8	52:10	1	6	16.67		1	0.00				2	0.25	2	6	8	1.00		2			10	0
2085718	McWilliam, Angus	698	TCU	23	Fr	F	6-10	2		2	6:00		1	0.00									3		3	1.50		1				
1624258	Combs, Jeremy	699	Texas Southern	1	Sr	F	6-7	34	34	34	1041:37	206	341	60.41	4	16	25.00	159	266	59.77	575	16.91	123	186	309	9.09	49	76	52	19	105	12
1957444	Jones, John	699	Texas Southern	12	So	G	6-0	34	19	34	654:33	86	228	37.72	58	161	36.02	33	39	84.62	263	7.74	16	33	49	1.44	50	51	16	1	42	0
1855189	Butler, Devocio	699	Texas Southern	00	Sr	G	6-5	34	34	34	909:43	103	242	42.56	48	114	42.11	46	65	70.77	300	8.82	39	94	133	3.91	59	50	32	7	73	1
2099524	Armstrong, Tyrik	699	Texas Southern	20	Jr	G	5-10	32	15	32	584:01	69	173	39.88	21	63	33.33	37	49	75.51	196	6.12	19	43	62	1.94	87	39	37	2	43	0
1855303	McClelland, Cainan	699	Texas Southern	11	So	G	6-2	32	7	32	321:58	12	51	23.53	7	32	21.88	14	25	56.00	45	1.41	9	28	37	1.16	24	15	15	3	25	0
1861095	Hopkins, Justin	699	Texas Southern	15	So	G	6-5	30	1	30	532:40	60	132	45.45	2	12	16.67	55	81	67.90	177	5.90	48	63	111	3.70	20	36	10	3	47	2
1635919	Patterson, Jalyn	699	Texas Southern	3	Sr	G	6-1	30	20	30	873:58	117	327	35.78	61	198	30.81	72	92	78.26	367	12.23	17	93	110	3.67	117	80	41	4	51	2
1967932	Bruce, Derrick	699	Texas Southern	4	Jr	G	6-3	25	5	25	490:45	58	166	34.94	26	100	26.00	50	58	86.21	192	7.68	5	36	41	1.64	47	38	25	5	52	0
1959235	Ewing, Eden	699	Texas Southern	2	Jr	F	6-8	24	20	24	552:00	89	170	52.35	3	9	33.33	42	84	50.00	223	9.29	49	123	172	7.17	26	61	21	18	82	6
1639016	Reed, Trayvon	699	Texas Southern	5	Jr	C	7-2	22	14	22	502:10	115	173	66.47	5	12	41.67	46	73	63.01	281	12.77	39	133	172	7.82	15	47	6	32	59	5
2113706	Olden, Shawn	699	Texas Southern	24	N/A		-	20	1	20	280:00	23	79	29.11	13	54	24.07	26	36	72.22	85	4.25	4	15	19	0.95	20	11	13	4	23	
2099595	Dobbins, Michael	699	Texas Southern	44	Fr	F	6-6	18		18	54:31	3	7	42.86				5	9	55.56	11	0.61	4	8	12	0.67	1	5	2	1	6	0
1971571	Lumpkin, Divonte	699	Texas Southern	32	Jr	G	6-1	12		12	25:00	2	7	28.57					2	0.00	4	0.33	1	5	6	0.50	2	1	1		1	
1855306	Granger, Kevin	699	Texas Southern	25	So	F	6-5	1		1	2:00																					
2082715	Golday, Garrett	692	Tennessee Tech	24	Fr	F	6-7	31	4	31	471:43	54	126	42.86	11	37	29.73	12	20	60.00	131	4.23	28	39	67	2.16	9	15	10	15	89	0
2082709	Sherfield, Jared	692	Tennessee Tech	02	Fr	G	6-5	31	3	31	510:14	51	118	43.22	15	57	26.32	34	45	75.56	151	4.87	18	59	77	2.48	33	20	34		43	1
1955871	Vick, Hunter	692	Tennessee Tech	20	Fr	G	6-4	31	31	31	1023:34	119	300	39.67	54	136	39.71	54	65	83.08	346	11.16	26	91	117	3.77	64	62	31	20	60	0
1737517	Alexander II, Courtney	692	Tennessee Tech	22	Sr	F	6-7	31	31	31	891:08	77	186	41.40		1	0.00	76	143	53.15	230	7.42	73	183	256	8.26	62	94	42	23	85	4
1737515	Henry, Micaiah	692	Tennessee Tech	11	Jr	C	6-8	31	30	31	785:25	117	202	57.92		1	0.00	68	132	51.52	302	9.74	75	72	147	4.74	20	70	11	55	93	3
1736410	Tillery, Corey	692	Tennessee Tech	03	Jr	G	6-0	30	15	30	797:33	81	243	33.33	64	188	34.04	16	19	84.21	242	8.07	8	65	73	2.43	29	33	21	4	49	0
2082691	Clay, Jr.	692	Tennessee Tech	04	Fr	G	6-0	29	19	29	916:14	139	338	41.12	39	99	39.39	100	139	71.94	417	14.38	24	86	110	3.79	124	116	51	4	52	0
1955864	Crosland, Cade	692	Tennessee Tech	54	Jr	G	6-0	22		22	140:42	11	34	32.35	10	30	33.33				32	1.45	8	11	19	0.86	9	8	4	2	14	0
2082710	Vassar, Johnnie	692	Tennessee Tech	05	Sr	G	6-1	20	8	20	266:28	31	83	37.35	10	25	40.00	22	42	52.38	94	4.70	4	42	46	2.30	14	43	7	2	34	0
1956816	Martin, Malik	692	Tennessee Tech	25	Sr	F	6-11	15	14	15	389:00	57	141	40.43	7	37	18.92	24	36	66.67	145	9.67	15	60	75	5.00	23	39	11	8	26	1
1955850	Smith, Maverick	692	Tennessee Tech	01	So	G	6-5	11		11	20:20	2	4	50.00	2	2	100.00				6	0.55	3	2	5	0.45		1	1		3	0
2082712	Thompson, Tyler	692	Tennessee Tech	15	Jr	G	6-5	10		10	36:08	3	8	37.50	1	6	16.67	1	4	25.00	8	0.80	1	3	4	0.40	2	2	3	1	5	0
2082692	Chandler, Spencer	692	Tennessee Tech	30	Fr	G	6-5	3		3	2:24		1	0.00		1	0.00														1	0
1738161	Smallwood, Thomas	693	Chattanooga	33	Sr	C	7-0	32	15	32	486:25	68	146	46.58	29	62	46.77	26	34	76.47	191	5.97	29	90	119	3.72	25	33	5	15	61	1
1741687	Johnson, Jerry	693	Chattanooga	02	Jr	G	6-2	32	32	32	829:24	110	287	38.33	55	163	33.74	41	52	78.85	316	9.88	19	93	112	3.50	74	52	28		65	0
2085543	Scott, Jonathan	693	Chattanooga	01	Jr	G	6-4	32	32	32	889:24	64	144	44.44	31	78	39.74	35	56	62.50	194	6.06	24	88	112	3.50	37	36	21	5	81	0
1852496	Jean-Baptiste, David	693	Chattanooga	03	So	G	6-1	31	22	31	852:09	110	241	45.64	50	122	40.98	31	44	70.45	301	9.71	17	61	78	2.52	64	39	20	2	38	0
2085564	Easley, Kevin	693	Chattanooga	34	Fr	F	6-6	29	28	29	811:21	154	347	44.38	50	126	39.68	54	83	65.06	412	14.21	50	143	193	6.66	35	58	20	9	56	2
2085560	Toatley, Donovann	693	Chattanooga	05	Fr	G	5-9	28	8	28	698:01	113	269	42.01	27	92	29.35	60	87	68.97	313	11.18	6	51	57	2.04	82	69	11	1	68	0
2085562	Kerby, Keigan	693	Chattanooga	22	Fr	F	6-7	27	3	27	324:54	22	58	37.93	13	41	31.71	5	10	50.00	62	2.30	13	46	59	2.19	12	18	7	13	54	0
1964023	Brown, Justin	693	Chattanooga	25	Fr	C	6-10	25	1	25	272:37	36	65	55.38		1	0.00	16	24	66.67	88	3.52	31	32	63	2.52	10	19	6	12	38	0
1955060	Caldwell, A.J.	693	Chattanooga	0	So	G	6-4	23		23	316:49	28	74	37.84	19	52	36.54	2	3	66.67	77	3.35	7	33	40	1.74	18	14	5	2	26	0
2085558	Commander, Maurice	693	Chattanooga	04	Fr	G	6-0	23	2	23	400:54	33	97	34.02	14	52	26.92	9	12	75.00	89	3.87	5	38	43	1.87	35	21	10	1	22	0
1849510	Vila, Ramon	693	Chattanooga	15	So	F	6-8	22	17	22	531:38	95	152	62.50	2	5	40.00	33	52	63.46	225	10.23	30	84	114	5.18	26	34	6	19	43	2
1964022	Moss, Duane	693	Chattanooga	21	Fr	F	6-6	2		2	6:28		1	0.00		1	0.00														1	0
1970662	Moorman II, J.P.	690	Temple	04	So	F	6-7	32	9	32	733:16	66	150	44.00	32	79	40.51	20	29	68.97	184	5.75	29	101	130	4.06	55	21	23	9	78	2
1735381	Alston, Jr., Shizz	690	Temple	10	Sr	G	6-4	32	32	32	1185:09	199	489	40.70	95	269	35.32	137	151	90.73	630	19.69	17	71	88	2.75	161	82	49	5	59	2
1857299	Rose, Quinton	690	Temple	01	Jr	F	6-8	32	32	32	1112:12	200	487	41.07	41	147	27.89	87	126	69.05	528	16.50	15	107	122	3.81	81	81	68	7	64	0
1970663	Perry, De'Vondre	690	Temple	22	So	F	6-7	32	20	32	632:46	44	120	36.67	20	70	28.57	28	37	75.68	136	4.25	22	82	104	3.25	34	31	29	12	75	0
1972147	Pierre-Louis, Nate	690	Temple	15	So	G	6-4	32	32	32	1098:26	148	321	46.11	26	83	31.33	103	152	67.76	425	13.28	38	143	181	5.66	64	53	51	10	74	2
1857298	Moore II, Alani	690	Temple	00	Jr	G	5-10	31		31	476:23	40	112	35.71	24	72	33.33	25	32	78.12	129	4.16	9	25	34	1.10	39	23	22		35	0
1735383	Aflakpui, Ernest	690	Temple	24	Sr	C	6-10	29	26	29	631:45	68	114	59.65				35	59	59.32	171	5.90	73	130	203	7.00	13	33	17	10	87	4
1972148	Hamilton, Justyn	690	Temple	21	So	F	6-10	27	4	27	337:34	47	81	58.02	1	3	33.33	15	29	51.72	110	4.07	27	29	56	2.07	8	13	10	7	54	0
1861353	Moore, Damion	690	Temple	23	Jr	C	6-11	25	5	25	262:04	31	47	65.96				13	19	68.42	75	3.00	29	33	62	2.48	8	7	8	11	30	0
2085987	Jackson, Jr., Quentin	690	Temple	13	Jr	G	6-2	10		10	24:37	2	6	33.33	1	3	33.33				5	0.50		1	1	0.10		2		1	2	0
2099094	West, Jasen	690	Temple	3	Fr	G	6-1	3		3	2:03																				1	0
2099092	Waddington, Tim	690	Temple	25	Jr	F	6-5	3		3	2:03							2	2	100.00	2	0.67										0
2099093	Keshgegian, Anto	690	Temple	32	Jr	G	6-3	2		2	1:38																					0
2080726	Littlejohn, Michael	691	Tennessee St.	01	Jr	G	5-10	30	6	30	652:43	88	245	35.92	59	175	33.71	37	44	84.09	272	9.07	16	32	48	1.60	41	42	19	1	65	0
1733166	Davis, Thomas	691	Tennessee St.	10	Jr	G	6-3	30	22	30	716:41	76	162	46.91	37	97	38.14	44	62	70.97	233	7.77	10	80	90	3.00	35	28	45	3	68	0
1744570	Chaffee, Stokley	691	Tennessee St.	30	Sr	F	6-8	30	30	30	700:40	80	151	52.98				51	72	70.83	211	7.03	71	119	190	6.33	26	54	16	32	113	2
1963541	McKnight, Kamar	691	Tennessee St.	11	Jr	G	6-4	29	24	29	847:57	119	326	36.50	31	133	23.31	74	105	70.48	343	11.83	20	62	82	2.83	56	74	26	2	74	0
1963543	Henderson, Dajion	691	Tennessee St.	23	Jr	F	6-7	29		29	336:52	45	69	65.22				16	31	51.61	106	3.66	46	39	85	2.93	14	41	7	4	75	0
2080727	Egbuta, Emmanuel	691	Tennessee St.	02	Jr	F	6-7	28	12	28	510:55	72	135	53.33				49	90	54.44	193	6.89	45	91	136	4.86	5	33	20	15	99	0
1963540	Morris, David	691	Tennessee St.	05	Fr	G	6-1	28	4	28	422:27	36	103	34.95	19	58	32.76	34	41	82.93	125	4.46	8	36	44	1.57	27	40	19	1	64	0
1750297	Fitzpatrick-Dorsey, Donte	691	Tennessee St.	03	Jr	G	6-4	26	16	26	733:01	124	278	44.60	40	105	38.10	83	112	74.11	371	14.27	32	108	140	5.38	40	68	17	9	62	0
1733163	Chaney, Armani	691	Tennessee St.	00	Sr	G	5-10	25	24	25	643:04	71	167	42.51	38	94	40.43	35	42	83.33	215	8.60	6	54	60	2.40	73	59	33		61	0
2083046	Moore, Damarri	691	Tennessee St.	04	Jr	F	6-8	14	2	14	203:24	8	26	30.77		2	0.00	5	11	45.45	21	1.50	8	27	35	2.50	17	24	7	8	18	0
1844995	Cummings, Daniel	691	Tennessee St.	22	So	G	6-5	14	5	14	161:12	9	33	27.27	8	31	25.81	4	6	66.67	30	2.14	6	13	19	1.36	4	6	3		19	0
1733173	Duke, Jalen	691	Tennessee St.	34	Jr	G	6-5	5	5	5	77:00	14	25	56.00	5	13	38.46	2	2	100.00	35	7.00	2	6	8	1.60	2	2	6	1	7	
2080724	Johal, Monty	691	Tennessee St.	12	Fr	G	6-3	4		4	29:00	5	12	41.67	3	8	37.50	2	4	50.00	15	3.75	3	5	8	2.00	2	3	1		5	
2080732	Mitchell, Demarcus	691	Tennessee St.	15	Fr	F	6-7	3		3	16:00	4	7	57.14				4	6	66.67	12	4.00	5	3	8	2.67		1		2	5	
1631099	Mekowulu, Christian	697	Texas A&M	21	Sr	F	6-8	32	32	32	687:13	91	194	46.91	3	11	27.27	80	114	70.18	265	8.28	82	123	205	6.41	15	33	9	32	85	4
1955897	Flagg, Savion	697	Texas A&M	1	So	G	6-7	32	32	32	1111:39	171	366	46.72	45	133	33.83	57	86	66.28	444	13.88	68	179	247	7.72	73	82	22	11	42	6
2087764	Mahan, Brandon	697	Texas A&M	13	Jr	G	6-5	32	20	32	718:58	62	157	39.49	43	112	38.39	21	34	61.76	188	5.88	20	71	91	2.84	23	23	19	8	55	0
1955896	Chandler, Jay Jay	697	Texas A&M	00	So	G	6-4	31	18	31	734:57	91	206	44.17	19	64	29.69	55	78	70.51	256	8.26	21	77	98	3.16	41	45	39	6	84	0
1747492	Nebo, Josh	697	Texas A&M	32	Jr	F	6-9	30	2	30	588:46	93	133	69.92				57	82	69.51	243	8.10	65	95	160	5.33	8	28	7	69	52	3
1955899	Walker III, John	697	Texas A&M	24	Fr	F	6-9	30	1	30	399:01	32	71	45.07	7	23	30.43	26	44	59.09	97	3.23	25	46	71	2.37	17	32	14	7	35	0
1734265	Mitchell, Wendell	697	Texas A&M	11	Jr	G	6-3	29	24	29	890:16	128	325	39.38	55	161	34.16	66	79	83.54	377	13.00	26	97	123	4.24	67	74	52	4	66	0
1955876	Starks, TJ	697	Texas A&M	02	So	G	6-2	27	18	27	742:09	122	333	36.64	28	125	22.40	61	94	64.89	333	12.33	13	47	60	2.22	94	103	33	1	62	0
1628617	Collins, Chris	697	Texas A&M	12	Sr	G	6-3	25	12	25	367:00	3	35	8.57	2	30	6.67	9	10	90.00	17	0.68	2	28	30	1.20	28	9	12	1	27	
1852818	French, Mark	697	Texas A&M	4	Jr	G	5-8	16	1	16	96:00	5	12	41.67	2	3	66.67	2	2	100.00	14	0.88		7	7	0.44	9	4	3		4	
1845581	Brown, John	697	Texas A&M	20	So	C	6-10	5		5	12:00		1	0.00														1	1		1	
1955898	Jasey, Isiah	697	Texas A&M	15	So	F	6-10	5		5	45:00	8	9	88.89				3	8	37.50	19	3.80	6	6	12	2.40	1	1	4	4	8	
2101526	Walker, Zachary	697	Texas A&M	05	N/A		-	3		3	5:00		1	0.00		1	0.00															
1748066	Byers, Frank	697	Texas A&M	22	Sr	G	5-9	3		3	1:00																	1				
1956091	Alo, Cameron	697	Texas A&M	33	So	G	5-9	1		1	1:00																	1				
2087771	McGhee, Luke	697	Texas A&M	31	Fr	F	6-8	1		1	1:00																					
1844932	Bone, Jordan	694	Tennessee	00	Jr	G	6-3	34	34	34	1108:15	171	363	47.11	44	126	34.92	72	87	82.76	458	13.47	16	90	106	3.12	205	68	24	4	45	3
1735747	Alexander, Kyle	694	Tennessee	11	Sr	F	6-11	34	34	34	803:04	102	163	62.58	3	7	42.86	45	70	64.29	252	7.41	85	138	223	6.56	19	40	16	59	87	3
1735750	Schofield, Admiral	694	Tennessee	5	Sr	G	6-6	34	34	34	1073:48	218	458	47.60	65	158	41.14	50	71	70.42	551	16.21	37	172	209	6.15	72	66	30	17	87	4
1844939	Williams, Grant	694	Tennessee	2	Jr	F	6-7	34	34	34	1081:38	214	379	56.46	15	44	34.09	204	247	82.59	647	19.03	76	181	257	7.56	105	75	38	49	98	7
1844936	Fulkerson, John	694	Tennessee	10	So	F	6-9	33		33	401:22	39	67	58.21				29	43	67.44	107	3.24	35	53	88	2.67	24	20	17	24	60	0
1844933	Bowden, Jordan	694	Tennessee	23	Jr	G	6-5	33	5	33	905:37	116	256	45.31	45	121	37.19	68	79	86.08	345	10.45	20	92	112	3.39	66	30	28	9	67	0
1959650	Pons, Yves	694	Tennessee	35	So	G	6-6	32	13	32	399:54	32	62	51.61	7	25	28.00	6	15	40.00	77	2.41	17	44	61	1.91	17	20	9	14	41	0
1959651	Walker, Derrick	694	Tennessee	15	So	F	6-8	29		29	156:19	10	19	52.63				5	19	26.32	25	0.86	8	24	32	1.10	7	5	6	3	26	0
1735751	Turner, Lamonte	694	Tennessee	1	Jr	G	6-2	25	16	25	750:00	93	223	41.70	41	133	30.83	37	46	80.43	264	10.56	8	59	67	2.68	93	41	31	3	63	
1844937	Johnson, Jalen	694	Tennessee	13	So	G	6-6	24		24	147:58	14	29	48.28	9	20	45.00	2	3	66.67	39	1.62	7	12	19	0.79	8	6	2	1	15	0
1735753	Campbell, Lucas	694	Tennessee	24	Sr	G	6-4	7		7	14:00	2	9	22.22	1	4	25.00				5	0.71		3	3	0.43	1	1	1		1	
2080637	Jancek, Brock	694	Tennessee	34	Fr	F	6-8	6		6	9:00		3	0.00										2	2	0.33				1		
1735752	Woodson, Brad	694	Tennessee	12	Sr	G	6-1	5		5	12:00	2	4	50.00	2	3	66.67	2	2	100.00	8	1.60		1	1	0.20	2		1		1	
1844935	Fleschman, Jacob	694	Tennessee	04	So	G	6-3	5		5	12:00	1	4	25.00	1	3	33.33				3	0.60		1	1	0.20	1	3			2	
1956087	Bogan, Delfincko	695	UT Martin	11	Sr	G	5-10	31	28	31	968:58	119	257	46.30	51	130	39.23	56	63	88.89	345	11.13	27	73	100	3.23	96	49	45	10	61	0
2080794	Dove, Quintin	695	UT Martin	22	Jr	F	6-8	31	21	31	736:46	160	268	59.70	10	28	35.71	81	100	81.00	411	13.26	81	80	161	5.19	13	32	27	16	101	3
1956160	Gill, Jailen	695	UT Martin	30	Sr	C	6-8	30	24	30	590:50	87	159	54.72		5	0.00	28	40	70.00	202	6.73	43	90	133	4.43	19	39	13	29	64	2
