team_id	team_name	team_minutes	team_fgm	team_fga	team_fgpct	team_three_fgm	team_three_fga	team_three_fgpct	team_ft	team_fta	team_ftpct	team_pts	team_ptsavg	team_offreb	team_defreb	team_totreb	team_rebavg	team_ast	team_to	team_stl	team_blk	team_fouls	team_dbldbl	team_trpdbl	opp_team_minutes	opp_team_fgm	opp_team_fga	opp_team_fgpct	opp_team_three_fgm	opp_team_three_fga	opp_team_three_fgpct	opp_team_ft	opp_team_fta	opp_team_ftpct	opp_team_pts	opp_team_ptsavg	opp_team_offreb	opp_team_defreb	opp_team_totreb	opp_team_rebavg	opp_team_ast	opp_team_to	opp_team_stl	opp_team_blk	opp_team_fouls	opp_team_dbldbl	opp_team_trpdbl
261	Grambling	33	6648:59	803	1,791	44.84	216	541	39.93	531	776	68.43	2,353	71.30	308	947	1,255	38.03	398	520	189	145	683	3	33	6650:59	755	1,944	38.84	207	701	29.53	545	804	67.79	2,262	68.55	391	827	1,218	36.91	388	433	230	106	642	3
260	Gonzaga	33	6600:00	1,062	1,997	53.18	257	704	36.51	551	718	76.74	2,932	88.85	315	960	1,275	38.64	601	342	249	181	530	5	33	6599:59	788	2,028	38.86	217	702	30.91	354	509	69.55	2,147	65.06	357	713	1,070	32.42	324	447	170	64	617	5
80	Brown	30	6050:00	759	1,715	44.26	231	685	33.72	460	649	70.88	2,209	73.63	259	841	1,100	36.67	385	427	230	114	565	6	30	6049:59	731	1,765	41.42	218	733	29.74	365	537	67.97	2,045	68.17	298	788	1,086	36.20	366	465	198	95	625	6
81	Bryant	30	5999:59	709	1,681	42.18	230	708	32.49	440	618	71.20	2,088	69.60	285	684	969	32.30	319	385	158	78	575	24	30	6000:00	809	1,704	47.48	252	650	38.77	444	604	73.51	2,314	77.13	296	786	1,082	36.07	443	387	176	116	573	24
83	Bucknell	33	6623:59	867	1,928	44.97	311	885	35.14	489	653	74.89	2,534	76.79	289	865	1,154	34.97	519	408	173	116	627	19	33	6624:56	867	1,995	43.46	230	691	33.29	454	647	70.17	2,418	73.27	330	833	1,163	35.24	432	393	225	96	611	19
86	Buffalo	34	6824:59	1,033	2,232	46.28	325	968	33.57	497	719	69.12	2,888	84.94	430	966	1,396	41.06	573	402	249	138	617	23	34	6826:00	863	2,064	41.81	228	754	30.24	444	642	69.16	2,398	70.53	352	909	1,261	37.09	349	528	175	105	665	23
87	Butler	32	6449:28	835	1,877	44.49	280	799	35.04	348	472	73.73	2,298	71.81	282	748	1,030	32.19	418	351	188	61	571	24	32	6449:50	789	1,732	45.55	246	687	35.81	433	621	69.73	2,257	70.53	281	814	1,095	34.22	387	415	169	116	517	24
540	Penn	31	6324:59	821	1,810	45.36	282	803	35.12	326	511	63.80	2,250	72.58	272	831	1,103	35.58	465	395	210	76	501	18	31	6324:59	796	1,841	43.24	202	603	33.50	323	472	68.43	2,117	68.29	295	814	1,109	35.77	322	416	200	87	544	18
541	Pepperdine	34	6850:00	865	1,949	44.38	313	819	38.22	529	696	76.01	2,572	75.65	292	793	1,085	31.91	479	433	229	95	639	16	34	6850:00	893	1,919	46.53	262	762	34.38	481	685	70.22	2,529	74.38	331	874	1,205	35.44	495	505	211	109	692	16
545	Pittsburgh	33	6650:00	769	1,841	41.77	225	680	33.09	543	779	69.70	2,306	69.88	384	826	1,210	36.67	387	448	227	126	613	9	33	6650:00	779	1,905	40.89	260	773	33.64	449	627	71.61	2,267	68.70	402	811	1,213	36.76	458	485	217	175	658	9
2707	UMKC	32	6450:00	774	1,794	43.14	259	728	35.58	413	590	70.00	2,220	69.38	261	710	971	30.34	351	391	233	90	647	9	32	6450:00	825	1,774	46.51	234	644	36.34	457	649	70.42	2,341	73.16	328	840	1,168	36.50	424	466	172	105	563	9
797	Milwaukee	31	6224:59	765	1,820	42.03	237	692	34.25	379	508	74.61	2,146	69.23	295	801	1,096	35.35	356	382	145	94	579	6	31	6225:00	796	1,812	43.93	276	817	33.78	447	638	70.06	2,315	74.68	308	817	1,125	36.29	426	326	179	107	481	6
796	Wisconsin	33	6725:00	854	1,885	45.31	235	642	36.60	336	518	64.86	2,279	69.06	269	893	1,162	35.21	421	315	169	139	497	27	33	6724:59	746	1,899	39.28	208	667	31.18	327	492	66.46	2,027	61.42	322	850	1,172	35.52	340	375	170	133	577	27
794	Green Bay	33	6649:59	944	2,084	45.30	257	756	33.99	508	722	70.36	2,653	80.39	320	876	1,196	36.24	488	419	258	131	635	8	33	6647:50	931	2,085	44.65	293	844	34.72	478	670	71.34	2,633	79.79	379	939	1,318	39.94	463	509	228	91	637	8
792	Winthrop	30	6050:00	855	1,878	45.53	372	997	37.31	417	565	73.81	2,499	83.30	330	901	1,231	41.03	460	456	134	83	536	1	30	6050:59	842	1,945	43.29	266	792	33.59	408	571	71.45	2,358	78.60	296	777	1,073	35.77	402	349	220	95	554	1
115	Campbell	32	6424:59	840	1,843	45.58	307	892	34.42	439	579	75.82	2,426	75.81	261	761	1,022	31.94	469	325	209	103	511	2	32	6425:00	775	1,739	44.57	252	718	35.10	442	600	73.67	2,244	70.12	285	822	1,107	34.59	401	434	178	64	557	2
116	Canisius	32	6474:59	798	1,834	43.51	256	791	32.36	398	575	69.22	2,250	70.31	301	713	1,014	31.69	466	412	204	108	627	22	32	6475:00	835	1,782	46.86	239	664	35.99	467	657	71.08	2,376	74.25	334	814	1,148	35.88	406	457	172	97	561	22
111	UC Riverside	33	6625:59	792	1,787	44.32	279	743	37.55	290	424	68.40	2,153	65.24	286	766	1,052	31.88	425	424	164	60	562	5	33	6626:00	821	1,758	46.70	229	640	35.78	408	586	69.62	2,279	69.06	259	769	1,028	31.15	445	351	182	70	473	5
110	UCLA	33	6674:59	919	2,012	45.68	256	721	35.51	486	768	63.28	2,580	78.18	379	977	1,356	41.09	472	468	194	135	563	24	33	6672:00	918	2,165	42.40	311	897	34.67	420	598	70.23	2,567	77.79	364	855	1,219	36.94	555	374	232	111	646	24
183	Denver	30	6023:39	755	1,723	43.82	227	622	36.50	349	460	75.87	2,086	69.53	275	766	1,041	34.70	354	408	142	78	506	15	30	6022:12	822	1,748	47.03	318	760	41.84	357	493	72.41	2,319	77.30	230	752	982	32.73	428	332	177	79	487	15
180	Delaware	33	6800:00	830	1,808	45.91	282	746	37.80	410	564	72.70	2,352	71.27	256	827	1,083	32.82	425	378	149	78	523	21	33	6800:41	859	1,937	44.35	271	735	36.87	391	537	72.81	2,380	72.12	327	809	1,136	34.42	437	330	178	94	553	21
709	Toledo	32	6449:47	878	1,933	45.42	316	832	37.98	401	520	77.12	2,473	77.28	327	926	1,253	39.16	527	392	164	146	503	22	32	6450:00	803	1,954	41.10	215	678	31.71	357	523	68.26	2,178	68.06	313	796	1,109	34.66	324	359	207	87	541	22
184	Detroit Mercy	31	6198:51	784	1,874	41.84	294	825	35.64	417	581	71.77	2,279	73.52	342	677	1,019	32.87	319	356	238	77	532	19	31	6199:59	879	1,858	47.31	263	762	34.51	443	608	72.86	2,464	79.48	387	824	1,211	39.06	596	432	175	106	546	19
704	UTEP	29	5851:00	639	1,592	40.14	199	620	32.10	382	578	66.09	1,859	64.10	285	784	1,069	36.86	307	467	135	84	551	4	29	5850:00	709	1,686	42.05	218	618	35.28	365	554	65.88	2,001	69.00	295	761	1,056	36.41	341	391	197	101	581	4
5	Akron	33	6626:59	797	1,948	40.91	297	929	31.97	380	539	70.50	2,271	68.82	313	892	1,205	36.52	399	388	185	106	570	8	33	6625:59	760	1,919	39.60	215	734	29.29	372	569	65.38	2,107	63.85	372	919	1,291	39.12	343	436	187	89	579	8
706	UTSA	32	6474:59	896	2,068	43.33	294	855	34.39	395	536	73.69	2,481	77.53	326	890	1,216	38.00	420	402	213	82	582	2	32	6476:00	842	1,969	42.76	255	786	32.44	468	662	70.69	2,407	75.22	333	923	1,256	39.25	409	434	186	103	526	2
189	Drake	33	6700:59	880	1,868	47.11	273	750	36.40	457	607	75.29	2,490	75.45	271	903	1,174	35.58	508	436	174	126	549	6	33	6700:00	844	1,974	42.76	217	713	30.43	402	577	69.67	2,307	69.91	313	796	1,109	33.61	352	393	239	99	571	6
700	Texas Tech	32	6423:59	837	1,775	47.15	232	631	36.77	433	595	72.77	2,339	73.09	283	814	1,097	34.28	449	396	236	157	569	2	32	6425:59	626	1,699	36.85	203	674	30.12	442	639	69.17	1,897	59.28	324	704	1,028	32.12	305	501	206	79	609	2
702	UT Arlington	33	6724:59	781	1,908	40.93	234	773	30.27	488	659	74.05	2,284	69.21	374	863	1,237	37.48	421	467	211	97	631	20	33	6724:35	798	1,888	42.27	216	725	29.79	491	707	69.45	2,303	69.79	334	824	1,158	35.09	416	428	205	129	609	20
703	Texas	32	6449:59	801	1,848	43.34	272	799	34.04	390	550	70.91	2,264	70.75	317	764	1,081	33.78	408	351	197	131	540	1	32	6450:00	767	1,787	42.92	237	648	36.57	373	540	69.07	2,144	67.00	329	778	1,107	34.59	365	408	169	112	523	1
308	Purdue Fort Wayne	33	6649:59	991	2,059	48.13	360	949	37.93	386	557	69.30	2,728	82.67	279	861	1,140	34.55	525	395	247	158	495	4	33	6650:00	951	2,093	45.44	300	811	36.99	354	501	70.66	2,556	77.45	334	857	1,191	36.09	441	439	185	94	507	4
301	Illinois	33	6675:00	862	2,001	43.08	259	751	34.49	415	591	70.22	2,398	72.67	351	737	1,088	32.97	446	436	244	86	700	32	33	6674:59	849	1,834	46.29	214	650	32.92	571	777	73.49	2,483	75.24	345	860	1,205	36.52	451	516	193	121	613	32
302	UIC	32	6475:00	865	1,883	45.94	303	856	35.40	358	525	68.19	2,391	74.72	271	835	1,106	34.56	478	460	210	124	685	23	32	6475:00	790	1,887	41.87	243	713	34.08	562	781	71.96	2,385	74.53	360	821	1,181	36.91	427	414	207	94	548	23
305	Indiana St.	31	6250:00	757	1,719	44.04	178	491	36.25	454	621	73.11	2,146	69.23	255	752	1,007	32.48	342	402	207	73	586	17	31	6251:00	770	1,709	45.06	218	640	34.06	460	635	72.44	2,218	71.55	275	797	1,072	34.58	405	422	182	102	573	17
306	Indiana	32	6500:00	838	1,825	45.92	193	615	31.38	420	635	66.14	2,289	71.53	309	845	1,154	36.06	426	404	209	142	548	30	32	6500:00	797	1,882	42.35	232	706	32.86	343	538	63.75	2,169	67.78	334	785	1,119	34.97	435	404	189	118	593	30
414	Miami (OH)	32	6422:00	777	1,847	42.07	269	833	32.29	444	626	70.93	2,267	70.84	355	835	1,190	37.19	349	413	193	87	581	23	32	6423:59	784	1,813	43.24	248	745	33.29	417	603	69.15	2,233	69.78	279	821	1,100	34.38	386	385	196	103	568	23
415	Miami (FL)	32	6424:59	805	1,851	43.49	268	805	33.29	419	570	73.51	2,297	71.78	292	769	1,061	33.16	413	373	212	100	466	25	32	6424:59	852	1,889	45.10	260	744	34.95	311	428	72.66	2,275	71.09	326	832	1,158	36.19	455	436	182	91	546	25
416	Michigan St.	33	6649:59	922	1,889	48.81	273	712	38.34	498	664	75.00	2,615	79.24	357	996	1,353	41.00	630	428	176	180	565	27	33	6650:00	772	2,047	37.71	239	752	31.78	385	570	67.54	2,168	65.70	372	684	1,056	32.00	404	343	213	95	611	27
769	Western Caro.	32	6472:25	792	1,744	45.41	296	800	37.00	424	628	67.52	2,304	72.00	306	829	1,135	35.47	389	583	135	53	671	19	32	6475:00	904	1,883	48.01	241	720	33.47	514	760	67.63	2,563	80.09	280	753	1,033	32.28	420	338	281	133	610	19
418	Michigan	33	6599:59	855	1,894	45.14	266	757	35.14	357	514	69.46	2,333	70.70	279	877	1,156	35.03	458	294	204	138	468	30	33	6600:00	738	1,848	39.94	151	531	28.44	299	458	65.28	1,926	58.36	298	842	1,140	34.55	330	398	124	108	499	30
419	Middle Tenn.	32	6400:00	778	1,859	41.85	212	651	32.57	373	551	67.70	2,141	66.91	385	843	1,228	38.38	352	512	190	85	584	4	32	6400:00	807	1,869	43.18	259	755	34.30	440	621	70.85	2,313	72.28	317	801	1,118	34.94	424	393	245	104	509	4
610	Saint Mary's (CA)	33	6624:59	876	1,850	47.35	245	648	37.81	409	549	74.50	2,406	72.91	324	822	1,146	34.73	332	349	198	84	560	3	33	6625:00	779	1,785	43.64	178	560	31.79	388	525	73.90	2,124	64.36	248	717	965	29.24	338	351	164	111	531	3
617	Saint Peter's	32	6524:59	707	1,639	43.14	184	567	32.45	414	570	72.63	2,012	62.88	297	740	1,037	32.41	301	489	172	177	614	12	32	6525:00	728	1,677	43.41	262	679	38.59	478	646	73.99	2,196	68.62	285	697	982	30.69	389	394	229	100	548	12
26172	A&M-Corpus Christi	32	6449:59	774	1,803	42.93	202	621	32.53	376	541	69.50	2,126	66.44	352	807	1,159	36.22	423	456	197	90	610	8	32	6450:00	694	1,694	40.97	239	691	34.59	497	673	73.85	2,124	66.38	286	759	1,045	32.66	399	444	210	110	562	8
97	Cal St. Fullerton	33	6724:00	850	1,861	45.67	182	570	31.93	497	707	70.30	2,379	72.09	281	906	1,187	35.97	397	438	195	112	618	10	33	6727:00	842	1,961	42.94	210	663	31.67	454	668	67.96	2,348	71.15	320	847	1,167	35.36	411	401	183	86	631	10
96	Fresno St.	32	6423:00	847	1,866	45.39	342	897	38.13	412	572	72.03	2,448	76.50	300	842	1,142	35.69	457	400	228	111	594	4	32	6422:59	750	1,788	41.95	225	735	30.61	437	617	70.83	2,162	67.56	292	802	1,094	34.19	389	438	181	103	576	4
94	CSU Bakersfield	31	6273:59	811	1,896	42.77	212	638	33.23	377	565	66.73	2,211	71.32	450	705	1,155	37.26	359	410	205	98	684	21	31	6272:49	689	1,568	43.94	241	650	37.08	588	805	73.04	2,207	71.19	282	711	993	32.03	389	435	163	82	565	21
219	Evansville	32	6475:59	747	1,774	42.11	264	778	33.93	476	660	72.12	2,234	69.81	217	875	1,092	34.12	394	410	184	89	602	10	32	6475:00	824	1,866	44.16	211	606	34.82	458	673	68.05	2,317	72.41	296	921	1,217	38.03	368	393	178	88	604	10
99	Long Beach St.	34	6874:59	877	2,031	43.18	217	630	34.44	574	831	69.07	2,545	74.85	381	882	1,263	37.15	399	480	219	105	620	5	34	6875:00	948	2,133	44.44	248	757	32.76	440	640	68.75	2,584	76.00	420	911	1,331	39.15	459	490	262	117	721	5
8	Alabama	33	6600:00	827	1,876	44.08	233	688	33.87	482	722	66.76	2,369	71.79	368	872	1,240	37.58	401	449	152	154	560	2	33	6600:00	860	1,967	43.72	212	641	33.07	421	594	70.88	2,353	71.30	329	807	1,136	34.42	374	392	209	142	628	2
19651	High Point	31	6379:00	763	1,719	44.39	180	583	30.87	409	604	67.72	2,115	68.23	363	820	1,183	38.16	404	406	170	91	502	3	31	6378:00	740	1,753	42.21	271	824	32.89	354	506	69.96	2,105	67.90	276	694	970	31.29	387	338	175	120	522	3
30135	California Baptist	30	6100:00	816	1,812	45.03	280	778	35.99	436	557	78.28	2,348	78.27	305	827	1,132	37.73	339	364	146	82	610	20	30	6063:43	751	1,768	42.48	207	604	34.27	476	669	71.15	2,185	72.83	296	748	1,044	34.80	335	349	167	74	543	20
169	Creighton	32	6499:59	901	1,870	48.18	348	883	39.41	370	540	68.52	2,520	78.75	266	823	1,089	34.03	512	420	216	79	536	7	32	6500:00	864	1,891	45.69	275	771	35.67	359	529	67.86	2,362	73.81	301	794	1,095	34.22	441	436	200	105	565	7
48	Charleston So.	32	6450:00	871	2,032	42.86	317	901	35.18	380	562	67.62	2,439	76.22	391	809	1,200	37.50	459	414	252	106	537	3	32	6450:00	786	1,815	43.31	270	764	35.34	388	557	69.66	2,230	69.69	305	851	1,156	36.12	432	532	218	107	547	3
47	Ball St.	33	6700:59	889	1,892	46.99	202	621	32.53	498	709	70.24	2,478	75.09	311	932	1,243	37.67	426	480	217	118	579	23	33	6699:47	851	2,055	41.41	228	717	31.80	432	613	70.47	2,362	71.58	369	803	1,172	35.52	386	426	224	110	641	23
164	UConn	33	6625:00	874	1,959	44.61	252	732	34.43	436	641	68.02	2,436	73.82	381	790	1,171	35.48	422	427	200	145	643	29	33	6625:00	809	1,841	43.94	208	620	33.55	528	721	73.23	2,354	71.33	342	800	1,142	34.61	428	464	205	107	608	29
165	Coppin St.	33	6649:59	710	1,827	38.86	240	841	28.54	458	689	66.47	2,118	64.18	320	897	1,217	36.88	326	555	169	115	620	8	33	6650:00	868	2,024	42.89	297	812	36.58	474	680	69.71	2,507	75.97	362	914	1,276	38.67	480	400	246	84	611	8
43	Austin Peay	33	6674:59	973	2,060	47.23	268	702	38.18	498	705	70.64	2,712	82.18	400	823	1,223	37.06	454	392	252	110	596	6	33	6675:00	863	1,913	45.11	240	723	33.20	447	646	69.20	2,413	73.12	340	798	1,138	34.48	448	521	187	107	651	6
527	Oral Roberts	32	6426:00	854	1,874	45.57	266	734	36.24	340	492	69.11	2,314	72.31	338	808	1,146	35.81	434	446	152	106	575	5	32	6424:59	868	1,886	46.02	285	749	38.05	462	617	74.88	2,483	77.59	290	764	1,054	32.94	491	328	218	90	476	5
587	Rutgers	31	6249:59	771	1,842	41.86	191	612	31.21	372	584	63.70	2,105	67.90	391	819	1,210	39.03	390	408	201	124	566	29	31	6254:53	755	1,776	42.51	239	677	35.30	383	576	66.49	2,132	68.77	303	778	1,081	34.87	386	371	203	109	561	29
756	Washington	34	6825:00	835	1,845	45.26	254	734	34.60	450	648	69.44	2,374	69.82	322	752	1,074	31.59	397	454	306	195	626	24	34	6824:59	763	1,841	41.44	215	650	33.08	448	635	70.55	2,189	64.38	396	766	1,162	34.18	446	552	209	84	626	24
754	Washington St.	32	6395:40	833	1,861	44.76	301	828	36.35	426	564	75.53	2,393	74.78	276	800	1,076	33.62	476	441	169	89	554	26	32	6383:36	927	1,967	47.13	297	820	36.22	366	558	65.59	2,517	78.66	334	820	1,154	36.06	493	393	233	82	543	26
441	Montana	34	6825:00	955	1,923	49.66	281	739	38.02	419	608	68.91	2,610	76.76	293	853	1,146	33.71	500	408	221	103	639	2	34	6824:00	798	1,855	43.02	231	679	34.02	496	663	74.81	2,323	68.32	286	770	1,056	31.06	358	461	189	96	599	2
758	Weber St.	33	6648:56	920	1,934	47.57	249	684	36.40	528	708	74.58	2,617	79.30	226	950	1,176	35.64	383	386	179	140	609	2	33	6649:52	895	2,090	42.82	215	684	31.43	449	642	69.94	2,454	74.36	344	884	1,228	37.21	404	387	189	92	624	2
446	Morgan St.	30	6048:00	757	1,919	39.45	168	521	32.25	477	669	71.30	2,159	71.97	398	683	1,081	36.03	358	401	230	48	614	4	30	6049:59	804	1,726	46.58	233	642	36.29	463	685	67.59	2,304	76.80	358	849	1,207	40.23	429	530	172	161	574	4
444	Morehead St.	33	6675:00	855	1,993	42.90	260	762	34.12	461	654	70.49	2,431	73.67	361	814	1,175	35.61	441	402	186	137	562	5	33	6675:00	924	2,029	45.54	273	759	35.97	422	569	74.17	2,543	77.06	361	875	1,236	37.45	463	424	196	157	643	5
553	Prairie View	34	6799:00	875	1,997	43.82	210	675	31.11	591	868	68.09	2,551	75.03	383	742	1,125	33.09	428	433	300	54	740	3	34	6801:00	833	1,832	45.47	206	658	31.31	593	856	69.28	2,465	72.50	381	895	1,276	37.53	433	620	173	144	749	3
346	Lamar University	33	6699:59	902	1,976	45.65	228	664	34.34	565	823	68.65	2,597	78.70	450	832	1,282	38.85	481	473	283	97	622	7	33	6699:59	819	1,863	43.96	239	704	33.95	445	632	70.41	2,322	70.36	304	754	1,058	32.06	492	523	210	118	677	7
340	La Salle	31	6199:59	719	1,798	39.99	259	783	33.08	394	512	76.95	2,091	67.45	328	730	1,058	34.13	391	435	230	98	633	9	31	6200:59	774	1,698	45.58	193	564	34.22	502	
